image_id,source_dataset,dataset_version,image_path,split,task_type,subtype_label,severity_label,annotation_type,skin_tone,body_region,clinical_quality,dermatologist_verified,duplicate_cluster,source_weight,confidence_source,primary_use,condition_family,notes
tiswan_002500,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-68-_jpg.rf.9ed6f1a9cfbd16eed71695fa3754a712.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 98.81.
tiswan_002501,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-68-_jpg.rf.ae698be7a1bae4eae7e5f25464994736.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 92.43.
tiswan_002502,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-68-_jpg.rf.ffd1ca37ce869fc452b4fea65433194c.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 97.25.
tiswan_002503,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-8-_jpg.rf.307b3d7ac79b9d78fbeb80402a66752f.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 83.27.
tiswan_002504,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-8-_jpg.rf.45b81f102242e59f51c6e2174fa13a70.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 83.23.
tiswan_002505,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-8-_jpg.rf.d81f0d0df2a2b9a1005a06bbd178da2e.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 92.39.
tiswan_002506,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-89-_jpg.rf.16f9e132551e9a5b5e579b58a290e295.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 88.45.
tiswan_002507,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-89-_jpg.rf.23e1e2a14378280c8e9ee85fbfa01e03.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 63.05.
tiswan_002508,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-89-_jpg.rf.f3b505a0c6c2bac1da8cbbced8e35458.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 64.29.
tiswan_002509,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-90-_jpg.rf.7585b9a154eceedfc56dacd0c26d1617.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 52.02.
tiswan_002510,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-90-_jpg.rf.85bf48c4de85545a9c01e823d4488027.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 58.96.
tiswan_002511,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-90-_jpg.rf.ee776a486aadc7b513160b1bed0389cc.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 80.08.
tiswan_002512,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-91-_jpg.rf.38bfdc9be13621c977fb4c810e2dcaac.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 131.51.
tiswan_002513,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-91-_jpg.rf.57dbb3cc0d23cd954899d02795efac04.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 82.13.
tiswan_002514,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-91-_jpg.rf.5c37e0cbfa5412b64fa665b392d99862.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 96.05.
tiswan_002515,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-91-_jpg.rf.7bd1ce6fd43d3d5b98d92dbe6e2bb0d0.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 31.06.
tiswan_002516,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-92-_jpg.rf.13ac35204697d76879220358ca61b75d.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 72.03.
tiswan_002517,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-92-_jpg.rf.67849ee88ddb26e012c9a93a69c6516d.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 68.39.
tiswan_002518,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-97-_jpg.rf.23012c84b9826fc01460e837ed5f69c5.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 103.9.
tiswan_002519,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-97-_jpg.rf.8c99e799017529255a03a2f7f78e782d.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 101.01.
tiswan_002520,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-97-_jpg.rf.cad523d83e983c139988f337a3b0f302.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 135.05.
tiswan_002521,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-97-_jpg.rf.ff6fc0c775cf97f8de406c1e57721523.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 73.49.
tiswan_002522,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-98-_jpg.rf.1a51871e654b1a9a479091ad1ba2eedd.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 83.58.
tiswan_002523,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-98-_jpg.rf.20775393dee2358152209dbd6f66bc7d.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 72.83.
tiswan_002524,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-98-_jpg.rf.4a60f2347518d6837f7c973f4d1d2e08.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 63.53.
tiswan_002525,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-98-_jpg.rf.9158db9712ec31790114641fee1fbc12.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 68.5.
tiswan_002526,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Papules/papular_acne_-98-_jpg.rf.99c7185dcf6afbb82dc8abf68a0abcc5.jpg,test,classification,papular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Papules. Blur score: 54.69.
tiswan_002527,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-13-_jpg.rf.1a62dfc92a287ce740b6c159f67cf110.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 46.61.
tiswan_002528,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-13-_jpg.rf.d69d29e8fa221b354ad85ec91bfdbc74.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.94.
tiswan_002529,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-19-_JPG_jpg.rf.a68fbd85a361e88fa3a2bfa742fee630.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 75.91.
tiswan_002530,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-21-_JPG_jpg.rf.d5a1f46d7a28ef161d4836471facc390.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 52.63.
tiswan_002531,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-25-_JPG_jpg.rf.f31e0e74e64c05bd9d4485ac60c52738.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 62.73.
tiswan_002532,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-29-_jpg.rf.27016b445bcc46365eafa41ac20ffc91.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 40.06.
tiswan_002533,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-29-_jpg.rf.95af463029d7aa1b337d65092263176e.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 37.86.
tiswan_002534,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-3-_jpg.rf.ce01c041c6c465e811466de98185249a.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.57.
tiswan_002535,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-6-_jpg.rf.e8204056df838d9a54d166a7d143957c.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 42.86.
tiswan_002536,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/Pustule-9-_jpg.rf.bbac52196c90927ef5c1b8ba87b7fa1b.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 48.49.
tiswan_002537,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.124952181bf1ed9f1206dc1251946df1.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 78.28.
tiswan_002538,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.20fa7e5f8feab4b29784385a0e62467d.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 74.26.
tiswan_002539,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.49e967c31bd7c6a54af97044557c3adf.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 51.92.
tiswan_002540,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.673a0e1a1f2c3a52164157c0bdc6b67b.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 59.78.
tiswan_002541,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.793aa1797d0b246cefef494e52953a2d.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 44.76.
tiswan_002542,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.88fd47d8ecb54617d734546d67f65381.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 59.01.
tiswan_002543,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.93455824c4b1b446d4c5a39d1f44a873.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 90.7.
tiswan_002544,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.9e2ed4c4eb5d85425e3d8d66bd248beb.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 71.6.
tiswan_002545,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.d9badda3f922efaf90e710e6e44da6d7.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 86.3.
tiswan_002546,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-123-_jpg.rf.e10292a210af12f5245888e9ad11338f.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 72.31.
tiswan_002547,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-15-_jpg.rf.7a161f86d2b3ba7f95c92e5cdc52bac4.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 102.34.
tiswan_002548,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-15-_jpg.rf.7c9dae5b1de4ee437f4dcd7cbe703cfb.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 58.73.
tiswan_002549,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-15-_jpg.rf.8f8a2b771a72cf45b5ad06517e3b5748.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 58.96.
tiswan_002550,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-15-_jpg.rf.b42e3803ecba240e795776fb21a1622d.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 48.28.
tiswan_002551,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-192-_jpg.rf.1d98ba2b3a97ade26fa0a864f83676ec.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 102.15.
tiswan_002552,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-192-_jpg.rf.2d2aa78c2f47711e4f070b5fc371a171.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 71.32.
tiswan_002553,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-192-_jpg.rf.7b4562723523e8e9f110a20716281b3a.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 140.4.
tiswan_002554,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-193-_jpg.rf.99a0ebed23f5d76af662be2b58ca20b5.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 141.19.
tiswan_002555,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-289-_jpg.rf.339e2e170ac731454d6831daa6126758.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 59.84.
tiswan_002556,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-289-_jpg.rf.433d7d8eb86a1fd330292167717b2d1d.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 140.31.
tiswan_002557,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-289-_jpg.rf.a751bf37fef25c252c12a5780d2137b0.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 120.73.
tiswan_002558,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-289-_jpg.rf.bbd339144f86e0096b485197965c881b.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 108.16.
tiswan_002559,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-308-_jpg.rf.5d38387182476aa31db30e092609fb1f.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.27.
tiswan_002560,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-308-_jpg.rf.8102d3b689bff6752b4b22664ebd4135.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 104.48.
tiswan_002561,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-308-_jpg.rf.d228fc23921e9ebf7ae2cf7f08233a0d.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 121.72.
tiswan_002562,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-308-_jpg.rf.eb5aee584951fa1d11676f6b14b77664.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 61.15.
tiswan_002563,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-31-_jpg.rf.67d134f4c33b12ea8d0110896c99b5c7.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 50.05.
tiswan_002564,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-31-_jpg.rf.6b8e2db828e99476dd3d16ce4fc62508.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 125.11.
tiswan_002565,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-31-_jpg.rf.a1f8f2d3281866fad1211413700b3a10.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.48.
tiswan_002566,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-31-_jpg.rf.bc261b714a8e4c6e9d48727b2078d8a7.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 53.5.
tiswan_002567,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-317-_jpg.rf.0a141492113dd492add76739c926602f.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 84.17.
tiswan_002568,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-317-_jpg.rf.2ae18bcf5ef9b277284c33d7477bd8ae.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 82.99.
tiswan_002569,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-317-_jpg.rf.3847c88d932d7f08faca451d52aa01e2.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 90.71.
tiswan_002570,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-317-_jpg.rf.82a4d3386bc10bee966cd2eb95243b27.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 80.62.
tiswan_002571,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-317-_jpg.rf.d06faf54e7796bd0d1a8a60151783c01.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 60.85.
tiswan_002572,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-323-_jpg.rf.23103d4edf4c8c92574f967c460aadc1.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 38.5.
tiswan_002573,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-323-_jpg.rf.31a2d57ef5f0ef6273687c1dfb74150f.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.22.
tiswan_002574,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/test/Pustules/pustular_acne_-323-_jpg.rf.c90990c82c395a7fc5cbce39a1792357.jpg,test,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 66.13.
