original_filename,status,reason,duplicate_cluster,blur_score,final_split
acne-238_jpg.rf.80f847a030394d5465ce92577e178e3d.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-238_jpg.rf.80f847a030394d5465ce92577e178e3d.jpg,444.55,train
acne-133_jpg.rf.6db7d5e9aba6f4de4253e2100ab6ffbc.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-133_jpg.rf.6db7d5e9aba6f4de4253e2100ab6ffbc.jpg,441.19,train
acne-326_jpeg.rf.a38294ebe371460887bf7faa766c446f.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-326_jpeg.rf.a38294ebe371460887bf7faa766c446f.jpg,119.75,train
acne-451_jpeg.rf.ab9da0a0f97f4a3049d0e45b3cf1fff9.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-451_jpeg.rf.ab9da0a0f97f4a3049d0e45b3cf1fff9.jpg,34.94,train
acne-456_jpeg.rf.ebd4ad4ae2390d49bd8739f325fff0b4.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-456_jpeg.rf.ebd4ad4ae2390d49bd8739f325fff0b4.jpg,68.21,train
acne-10_jpeg.rf.1a5742dc70d2abc4799e0ce84795741b.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-10_jpeg.rf.1a5742dc70d2abc4799e0ce84795741b.jpg,367.24,train
acne-243_jpeg.rf.f3d5b38abbb217c911e3780085133be5.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-243_jpeg.rf.f3d5b38abbb217c911e3780085133be5.jpg,38.37,train
acne-13_jpeg.rf.6bccdd195b2e284d78717dccf8333266.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-13_jpeg.rf.6bccdd195b2e284d78717dccf8333266.jpg,30.41,train
acne-319_jpeg.rf.205637ac39511f1f1662a5aec69ebdfa.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-319_jpeg.rf.205637ac39511f1f1662a5aec69ebdfa.jpg,24.77,train
acne-159_jpg.rf.1e5a07658d750d8ba5461046e276e5f0.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-159_jpg.rf.1e5a07658d750d8ba5461046e276e5f0.jpg,165.02,train
acne-369_jpeg.rf.c2ff2e67d05d05952f4a40350f6ad3d0.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-369_jpeg.rf.c2ff2e67d05d05952f4a40350f6ad3d0.jpg,38.39,train
acne-264_jpeg.rf.4ca425fecee74e503bca84463aab5cf7.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-264_jpeg.rf.4ca425fecee74e503bca84463aab5cf7.jpg,160.23,train
acne-272_jpeg.rf.f2a52a5091e827195d89bb2e1adc68f2.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-272_jpeg.rf.f2a52a5091e827195d89bb2e1adc68f2.jpg,276.34,train
acne-30_jpeg.rf.a0496a290183a84f56100a623fe63a30.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-30_jpeg.rf.a0496a290183a84f56100a623fe63a30.jpg,29.26,train
acne-244_jpeg.rf.397fc919836ce234ec8b5a5d0fa686ce.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-244_jpeg.rf.397fc919836ce234ec8b5a5d0fa686ce.jpg,22.68,train
acne-41_jpeg.rf.0a5af3c72cbda564daf5fa35de6f9c3d.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-41_jpeg.rf.0a5af3c72cbda564daf5fa35de6f9c3d.jpg,28.97,train
acne-274_jpeg.rf.b89c832c00d43006a473c082a676bf8a.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-274_jpeg.rf.b89c832c00d43006a473c082a676bf8a.jpg,151.76,train
acne-153_jpg.rf.26750acfcfc53810f96cae56aa2c4462.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-153_jpg.rf.26750acfcfc53810f96cae56aa2c4462.jpg,542.85,train
acne-102_jpeg.rf.d15b34dc9a1e69aa996118a4c1a173ef.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-102_jpeg.rf.d15b34dc9a1e69aa996118a4c1a173ef.jpg,141.37,train
acne-343_jpeg.rf.b5da5bc6a8466e5838fbf838a63bb924.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-343_jpeg.rf.b5da5bc6a8466e5838fbf838a63bb924.jpg,20.54,train
acne-146_jpg.rf.ad8dd4f3dbbff83b7a2081bfbf2fee4e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-146_jpg.rf.ad8dd4f3dbbff83b7a2081bfbf2fee4e.jpg,230.27,train
acne-122_jpg.rf.457449f3ea61b059c8755a833cba36e4.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-122_jpg.rf.457449f3ea61b059c8755a833cba36e4.jpg,304.92,train
acne-201_jpg.rf.3258e50cc995cbcac9d825ea00f33167.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-201_jpg.rf.3258e50cc995cbcac9d825ea00f33167.jpg,399.73,train
acne-113_jpeg.rf.61f34253768c2c2d90f282009cc85cc1.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-113_jpeg.rf.61f34253768c2c2d90f282009cc85cc1.jpg,49.13,train
acne-24_jpeg.rf.baa0f5a4aeba2132b48dd958e6911b1a.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-24_jpeg.rf.baa0f5a4aeba2132b48dd958e6911b1a.jpg,73.38,train
acne-199_jpg.rf.471efe501dd703c4c868b80f346eafb1.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-199_jpg.rf.471efe501dd703c4c868b80f346eafb1.jpg,234.70,train
acne-254_jpeg.rf.88cbc08ac5888b008a34030b7d82e2a4.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-254_jpeg.rf.88cbc08ac5888b008a34030b7d82e2a4.jpg,254.90,train
acne-42_jpeg.rf.922e1ad2015d0b38de6725dfa26aa056.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-42_jpeg.rf.922e1ad2015d0b38de6725dfa26aa056.jpg,154.01,train
acne-268_jpeg.rf.f5740bd4e859015e8d02ec408dc4aec2.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-268_jpeg.rf.f5740bd4e859015e8d02ec408dc4aec2.jpg,197.89,train
acne-341_jpeg.rf.4cb410fa46618338d9e935597ba6ad44.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-341_jpeg.rf.4cb410fa46618338d9e935597ba6ad44.jpg,71.56,train
acne-377_jpeg.rf.e2fbe6bd44370d9c27efb5f0c4fe6d43.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-377_jpeg.rf.e2fbe6bd44370d9c27efb5f0c4fe6d43.jpg,136.43,train
acne-203_jpg.rf.e63e6e1e90fa2af37fcdabea7cdefb41.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-203_jpg.rf.e63e6e1e90fa2af37fcdabea7cdefb41.jpg,212.82,train
acne-395_jpeg.rf.8e488b38e5e5576a3ea1f0302d47da3a.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-395_jpeg.rf.8e488b38e5e5576a3ea1f0302d47da3a.jpg,78.86,train
acne-303_jpeg.rf.0afc7b236db9b4d5728bc61905f6a4ce.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-303_jpeg.rf.0afc7b236db9b4d5728bc61905f6a4ce.jpg,96.34,train
acne-248_jpeg.rf.9e4f57bbf4202a85b336503d3b358c40.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-248_jpeg.rf.9e4f57bbf4202a85b336503d3b358c40.jpg,69.16,train
acne-19_jpeg.rf.08f442979a625bee5a09e346ab0f8185.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-19_jpeg.rf.08f442979a625bee5a09e346ab0f8185.jpg,91.30,train
acne-304_jpeg.rf.f6dababa61a42441d668032b4577994e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-304_jpeg.rf.f6dababa61a42441d668032b4577994e.jpg,109.22,train
acne-372_jpeg.rf.26906e49c0b19ece96085c3c8afc6bea.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-372_jpeg.rf.26906e49c0b19ece96085c3c8afc6bea.jpg,72.69,train
acne-56_jpeg.rf.967731b7fd228e7b4e8d996b656781cd.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-56_jpeg.rf.967731b7fd228e7b4e8d996b656781cd.jpg,31.46,train
acne-2_jpeg.rf.f4ec613e23dd372f3232c4cd68424250.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-2_jpeg.rf.f4ec613e23dd372f3232c4cd68424250.jpg,22.67,train
acne-211_jpg.rf.897fd14484e689e5a579422312525be5.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-211_jpg.rf.897fd14484e689e5a579422312525be5.jpg,127.46,train
acne-374_jpeg.rf.9a7d17e0551efd45d5c0c0307d8e398f.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-374_jpeg.rf.9a7d17e0551efd45d5c0c0307d8e398f.jpg,24.38,train
acne-24_jpeg.rf.d8d7cdb672a8c411c9822ed978d0f06b.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-24_jpeg.rf.d8d7cdb672a8c411c9822ed978d0f06b.jpg,219.44,train
acne-205_jpg.rf.38aad590bdaf41afcf089fa97467ed1b.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-205_jpg.rf.38aad590bdaf41afcf089fa97467ed1b.jpg,175.13,train
acne-287_jpeg.rf.26a033f8acf312e5ae68de86a886be7a.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-287_jpeg.rf.26a033f8acf312e5ae68de86a886be7a.jpg,58.61,train
acne-196_jpg.rf.9fb85af642d154fba4f3ddaac45d98ba.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-196_jpg.rf.9fb85af642d154fba4f3ddaac45d98ba.jpg,113.39,train
acne-228_jpg.rf.b7310fea7306adb3ad6a912cd30c35c6.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-228_jpg.rf.b7310fea7306adb3ad6a912cd30c35c6.jpg,391.26,train
acne-286_jpeg.rf.1b6bcca440593ac6e33617083f34a4c5.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-286_jpeg.rf.1b6bcca440593ac6e33617083f34a4c5.jpg,120.84,train
acne-297_jpeg.rf.88dc8c0f4c7b088c16aade56961db50e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-297_jpeg.rf.88dc8c0f4c7b088c16aade56961db50e.jpg,162.77,train
acne-398_jpeg.rf.643fe2e633c0c27d4ef47df2d3e35167.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-398_jpeg.rf.643fe2e633c0c27d4ef47df2d3e35167.jpg,60.50,train
acne-339_jpeg.rf.89ead30b27764c9ff8f8b9c8fbd6d0d7.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-339_jpeg.rf.89ead30b27764c9ff8f8b9c8fbd6d0d7.jpg,142.99,train
acne-107_jpeg.rf.9a0d1f16966910fc2d1351f8c218e971.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-107_jpeg.rf.9a0d1f16966910fc2d1351f8c218e971.jpg,123.51,train
acne-178_jpg.rf.3c2c36e281c650dd6a48b45bde2a3767.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-178_jpg.rf.3c2c36e281c650dd6a48b45bde2a3767.jpg,258.75,train
acne-344_jpeg.rf.580e6a0e454cf49479d15b0ae2e3db00.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-344_jpeg.rf.580e6a0e454cf49479d15b0ae2e3db00.jpg,35.23,train
acne-458_jpeg.rf.9dfc3f4adb87460f23c8a99cbf268976.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-458_jpeg.rf.9dfc3f4adb87460f23c8a99cbf268976.jpg,29.29,train
acne-236_jpg.rf.c937d8c3c60bac296eb9e3b9237e13aa.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-236_jpg.rf.c937d8c3c60bac296eb9e3b9237e13aa.jpg,331.38,train
acne-202_jpg.rf.3cb4d03fc5719519ae3f8319099eddef.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-202_jpg.rf.3cb4d03fc5719519ae3f8319099eddef.jpg,343.81,train
acne-443_jpeg.rf.035df980e217425cf3c01c69db4e3ca8.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-443_jpeg.rf.035df980e217425cf3c01c69db4e3ca8.jpg,132.00,train
acne-197_jpg.rf.b97d2d4715779a1d8e5126a412a80028.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-197_jpg.rf.b97d2d4715779a1d8e5126a412a80028.jpg,243.83,train
acne-274_jpeg.rf.18debabcc2bd570e8ba04deee7365362.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-274_jpeg.rf.18debabcc2bd570e8ba04deee7365362.jpg,41.45,train
acne-419_jpeg.rf.22e2e44393ce5049c1163fcb407ce2c0.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-419_jpeg.rf.22e2e44393ce5049c1163fcb407ce2c0.jpg,118.62,train
acne-253_jpeg.rf.e154d63b84079d632df8e55caed9cfa9.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-253_jpeg.rf.e154d63b84079d632df8e55caed9cfa9.jpg,148.25,train
acne-279_jpeg.rf.c93f53ae9fdc420e918ca3d523cb7699.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-279_jpeg.rf.c93f53ae9fdc420e918ca3d523cb7699.jpg,287.84,train
acne-312_jpeg.rf.e6122630d600d32cdb7d18aa87a5c874.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-312_jpeg.rf.e6122630d600d32cdb7d18aa87a5c874.jpg,227.18,train
acne-426_jpeg.rf.c6cf511ebfc862bf24a087df1ac10bfd.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-426_jpeg.rf.c6cf511ebfc862bf24a087df1ac10bfd.jpg,127.75,train
acne-342_jpeg.rf.5249295520380096454ecc28c2fbab82.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-342_jpeg.rf.5249295520380096454ecc28c2fbab82.jpg,75.11,train
acne-70_jpeg.rf.79a8da468a25fbeeb5a047793a3e9a4d.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-70_jpeg.rf.79a8da468a25fbeeb5a047793a3e9a4d.jpg,70.21,train
acne-406_jpeg.rf.046be6251368f2122cac81637d5e0603.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-406_jpeg.rf.046be6251368f2122cac81637d5e0603.jpg,119.40,train
acne-301_jpeg.rf.8106738a68360a3b4b44213002378a11.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-301_jpeg.rf.8106738a68360a3b4b44213002378a11.jpg,157.33,train
acne-306_jpeg.rf.40691f2c7cb3cd1adc01b94d628f07c2.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-306_jpeg.rf.40691f2c7cb3cd1adc01b94d628f07c2.jpg,238.50,train
acne-96_jpeg.rf.ff885bfd24e5fd4322f0189e98ade0ac.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-96_jpeg.rf.ff885bfd24e5fd4322f0189e98ade0ac.jpg,194.06,train
acne-111_jpeg.rf.5305be8df8fc4bac0f9d4473e75ce446.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-111_jpeg.rf.5305be8df8fc4bac0f9d4473e75ce446.jpg,24.58,train
acne-109_jpeg.rf.f1dfe70192f63b0f7f3c60c34f989502.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-109_jpeg.rf.f1dfe70192f63b0f7f3c60c34f989502.jpg,331.58,train
acne-436_jpeg.rf.da0a6c94fc959f7b274efd39aff66b86.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-436_jpeg.rf.da0a6c94fc959f7b274efd39aff66b86.jpg,241.72,train
acne-238_jpg.rf.87930190461918c137e4496b995c318b.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-238_jpg.rf.87930190461918c137e4496b995c318b.jpg,327.31,train
acne-361_jpeg.rf.cd9b17ea87f1fe36e9645dcfa026ae14.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-361_jpeg.rf.cd9b17ea87f1fe36e9645dcfa026ae14.jpg,176.14,train
acne-302_jpeg.rf.39d5cd7876a0868d79a972616a4f9453.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-302_jpeg.rf.39d5cd7876a0868d79a972616a4f9453.jpg,119.37,train
acne-161_jpg.rf.78459635cae3ff835cac7159c10bce51.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-161_jpg.rf.78459635cae3ff835cac7159c10bce51.jpg,115.83,train
acne-61_jpeg.rf.44491ade9b975ab6df0431537edb6408.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-61_jpeg.rf.44491ade9b975ab6df0431537edb6408.jpg,74.52,train
acne-150_jpg.rf.ffcc725634ec3221b86686905e57e399.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-150_jpg.rf.ffcc725634ec3221b86686905e57e399.jpg,195.72,train
acne-71_jpeg.rf.b5adf33b1b35b9ac7d025477efa13bb6.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-71_jpeg.rf.b5adf33b1b35b9ac7d025477efa13bb6.jpg,73.74,train
acne-93_jpeg.rf.8ed4d65382cf14da62dad08e938e414e.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-93_jpeg.rf.8ed4d65382cf14da62dad08e938e414e.jpg,21.49,train
acne-225_jpg.rf.33624bbd3381958397789ce04775a4e7.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-225_jpg.rf.33624bbd3381958397789ce04775a4e7.jpg,804.65,train
acne-234_jpg.rf.d11b7694547229ae40b68f4f9a3486ad.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-234_jpg.rf.d11b7694547229ae40b68f4f9a3486ad.jpg,781.72,train
acne-48_jpeg.rf.4cc8afaf5b4f5e5328775578bf9ce06b.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-48_jpeg.rf.4cc8afaf5b4f5e5328775578bf9ce06b.jpg,250.49,train
acne-331_jpeg.rf.c5f8a3c6a50ee512374cad7ce38c9019.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-331_jpeg.rf.c5f8a3c6a50ee512374cad7ce38c9019.jpg,63.67,train
acne-299_jpeg.rf.110c3f91aa4758e9fd18fbe5975c1e38.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-299_jpeg.rf.110c3f91aa4758e9fd18fbe5975c1e38.jpg,68.79,train
acne-29_jpeg.rf.a24f12e840936acca22493e5b9b680c4.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-29_jpeg.rf.a24f12e840936acca22493e5b9b680c4.jpg,183.49,train
acne-1_jpeg.rf.19271021285a0573d9c1351cc0a39309.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-1_jpeg.rf.19271021285a0573d9c1351cc0a39309.jpg,139.59,train
acne-340_jpeg.rf.c2980243aa844e28b4cc19b02b723df9.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-340_jpeg.rf.c2980243aa844e28b4cc19b02b723df9.jpg,45.83,train
acne-223_jpg.rf.1b603f941d5d6b2ed05a4998dabd83d4.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-223_jpg.rf.1b603f941d5d6b2ed05a4998dabd83d4.jpg,262.58,train
acne-273_jpeg.rf.f1b90cd6256ff39c393140634e65b4f5.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-273_jpeg.rf.f1b90cd6256ff39c393140634e65b4f5.jpg,80.17,train
acne-250_jpeg.rf.2b1fce5f13deb5d4c1483ee4d0ebadd6.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-250_jpeg.rf.2b1fce5f13deb5d4c1483ee4d0ebadd6.jpg,109.95,train
acne-262_jpeg.rf.afa37603fe5f54b8eace275167430729.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-262_jpeg.rf.afa37603fe5f54b8eace275167430729.jpg,196.30,train
acne-194_jpg.rf.1d82dbb7c1fa130420898223ef06720a.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-194_jpg.rf.1d82dbb7c1fa130420898223ef06720a.jpg,212.01,train
acne-353_jpeg.rf.edc35d597e58e570a2e3d663f4fab978.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-353_jpeg.rf.edc35d597e58e570a2e3d663f4fab978.jpg,31.05,train
acne-133_jpg.rf.d5a2596cbb19ae009ce2659b3104dba1.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-133_jpg.rf.d5a2596cbb19ae009ce2659b3104dba1.jpg,506.89,train
acne-423_jpeg.rf.4eb7b5df4ad75115bf9f463d8a74a675.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-423_jpeg.rf.4eb7b5df4ad75115bf9f463d8a74a675.jpg,164.78,train
acne-297_jpeg.rf.fa66ef476c33461675c5b2296b901a6d.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-297_jpeg.rf.fa66ef476c33461675c5b2296b901a6d.jpg,354.04,train
acne-195_jpg.rf.bcfc34920b8aec75484cddfc069c343c.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-195_jpg.rf.bcfc34920b8aec75484cddfc069c343c.jpg,79.98,train
acne-395_jpeg.rf.a49c2366bd09e30b12904dfd64ba25a0.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-395_jpeg.rf.a49c2366bd09e30b12904dfd64ba25a0.jpg,20.89,train
acne-403_jpeg.rf.137e5a1d3dfbfc106e99aaa5e8368891.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-403_jpeg.rf.137e5a1d3dfbfc106e99aaa5e8368891.jpg,71.41,train
acne-55_jpeg.rf.58295d18f65b714284f8b196289592fd.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-55_jpeg.rf.58295d18f65b714284f8b196289592fd.jpg,60.51,train
acne-282_jpeg.rf.2b0cc8d72fc1111adda59750e815492e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-282_jpeg.rf.2b0cc8d72fc1111adda59750e815492e.jpg,274.99,train
acne-58_jpeg.rf.28bfba3d8e2101849e282cb1272be2cf.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-58_jpeg.rf.28bfba3d8e2101849e282cb1272be2cf.jpg,201.75,train
acne-291_jpeg.rf.edde17fb518b35f2edf62b9d529cfae0.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-291_jpeg.rf.edde17fb518b35f2edf62b9d529cfae0.jpg,168.69,train
acne-185_jpg.rf.3bd7bc00f8d8f6e04e041a9a664f80e2.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-185_jpg.rf.3bd7bc00f8d8f6e04e041a9a664f80e2.jpg,552.08,train
acne-145_jpg.rf.0a5ef2e06e9910a40d972dca98b41eef.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-145_jpg.rf.0a5ef2e06e9910a40d972dca98b41eef.jpg,390.30,train
acne-262_jpeg.rf.36a982c9495a6f9378a19e9344bd6d09.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-262_jpeg.rf.36a982c9495a6f9378a19e9344bd6d09.jpg,210.02,train
acne-17_jpeg.rf.51057c9fd58430da022fe8b8e54cbfce.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-17_jpeg.rf.51057c9fd58430da022fe8b8e54cbfce.jpg,133.76,train
acne-260_jpeg.rf.5c8e935a9fab3530d525cd1d89cd22ab.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-260_jpeg.rf.5c8e935a9fab3530d525cd1d89cd22ab.jpg,55.26,train
acne-169_jpg.rf.cc770617347b77cbf96905c6139f8098.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-169_jpg.rf.cc770617347b77cbf96905c6139f8098.jpg,343.21,train
acne-258_jpeg.rf.c6937ddeacbc12fceaba7a559a419cf0.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-258_jpeg.rf.c6937ddeacbc12fceaba7a559a419cf0.jpg,33.86,train
acne-329_jpeg.rf.705fb900ba87dc12538508177c52c8a6.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-329_jpeg.rf.705fb900ba87dc12538508177c52c8a6.jpg,40.31,train
acne-255_jpeg.rf.9291c5262240f4fbda98110fa6ab6b1e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-255_jpeg.rf.9291c5262240f4fbda98110fa6ab6b1e.jpg,162.57,train
acne-399_jpeg.rf.aa45a6ad4a79d4c3da26f62b83b77ea1.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-399_jpeg.rf.aa45a6ad4a79d4c3da26f62b83b77ea1.jpg,20.59,train
acne-235_jpg.rf.ddcc61451447d013bca45e397e90c1af.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-235_jpg.rf.ddcc61451447d013bca45e397e90c1af.jpg,392.61,train
acne-281_jpeg.rf.269c38281b84a2a86e0f987e62edc571.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-281_jpeg.rf.269c38281b84a2a86e0f987e62edc571.jpg,206.95,train
acne-394_jpeg.rf.ff80d118ac89d5c1a63726e73abd80ab.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-394_jpeg.rf.ff80d118ac89d5c1a63726e73abd80ab.jpg,95.64,train
acne-371_jpeg.rf.c0c4d138c3773c1b5a6851993d716e86.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-371_jpeg.rf.c0c4d138c3773c1b5a6851993d716e86.jpg,91.86,train
acne-343_jpeg.rf.897705a3f7a11ef2e9cd8c29759c4ef9.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-343_jpeg.rf.897705a3f7a11ef2e9cd8c29759c4ef9.jpg,160.18,train
acne-272_jpeg.rf.8e771c50868bbb1091207a059ca3dca0.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-272_jpeg.rf.8e771c50868bbb1091207a059ca3dca0.jpg,70.29,train
