image_id,source_dataset,dataset_version,image_path,split,subtype_label,clinical_quality,confidence_source,primary_use,condition_family,source_weight,sha256,notes
tiswan_002614,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002614.jpg,test,closed_comedo,borderline,non_expert,subtype_classification,acne,1.0,1ba41914ddfe70389858bb59e65c236966c2c503f4e223a249b89dfa94568b18,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 26.02.
tiswan_002615,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002615.jpg,test,closed_comedo,sharp,non_expert,subtype_classification,acne,1.0,3c4f7a63bfad87efa83651bf93bebed663736b82365e2addd38e93033964d6c5,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 237.56.
tiswan_002616,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002616.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,eb1939fb02a6715d6a825792c924c4a9c07bea67a0fb9cc6147d66e166127fc9,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 75.13.
tiswan_002617,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002617.jpg,test,closed_comedo,sharp,non_expert,subtype_classification,acne,1.0,592c2ed3686f54c1664ede7ca68b0ff3b965982d42786c353579b00ffa68a3b3,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 559.78.
tiswan_002618,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002618.jpg,test,closed_comedo,borderline,non_expert,subtype_classification,acne,1.0,877e460a1af8320f0a167cd2a5a74ff0d1a2ff90b6097105ffc1c9187ae65000,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 20.01.
tiswan_002619,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002619.jpg,test,closed_comedo,poor,non_expert,subtype_classification,acne,1.0,d90641c67f01652e60683de7f6ad6468e7bdc28fbf77f5eb1056cae28a7882ad,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 19.44.
tiswan_002620,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002620.jpg,test,closed_comedo,poor,non_expert,subtype_classification,acne,1.0,85cdb142980808bbbf42c2470c293b22d749372ef4e64305d50f2bbf92c4660c,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 16.47.
tiswan_002621,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002621.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,e503b74b1e695049db9dc94849a4742655be485530b5892ff5c548886d48e5cc,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 74.87.
tiswan_002622,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002622.jpg,test,closed_comedo,borderline,non_expert,subtype_classification,acne,1.0,8766ac7b194483f4462a8e59981b6c221df3491570db200206c5c6aaff3416c9,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 41.45.
tiswan_002623,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002623.jpg,test,closed_comedo,poor,non_expert,subtype_classification,acne,1.0,e30b3452813a0ebfb342c25901779dfa9e7221ab3c947cde3495fcab15a04189,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 15.27.
tiswan_002624,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002624.jpg,test,closed_comedo,poor,non_expert,subtype_classification,acne,1.0,9ed95e976ee670b1a18a3464759a88566cffcf1e8a132892af3022ae2cf5cf12,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 15.49.
tiswan_002625,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002625.jpg,test,closed_comedo,poor,non_expert,subtype_classification,acne,1.0,a55961effb3202f8649986e1c522699ac1bf3f39d8f419e2c5147f8b7c26117f,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 15.44.
tiswan_002626,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002626.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,0b7f207a6e0e0d62890ac05c5382c21f32f9ba6df2f219697fa623edf3757290,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 95.61.
tiswan_002627,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002627.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,3db3b5912b40a22f5557f7c29f61bae3596129b565f368248c162b9d30f6bba8,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 98.55.
tiswan_002628,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002628.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,5474c232a38feae450744fbfee21a085780e12c977b7fdba1a987e7c1be6da40,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 120.82.
tiswan_002629,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002629.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,93a7ab2430a605fe11cd96fcc35033267d58fdfda5416881b55e2461a696940c,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 124.01.
tiswan_002630,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002630.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,1ea91670c5dbd4097bdf9bb303e90af80e705a616dec6e76b56ecaf24b5413c2,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 95.56.
tiswan_002631,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002631.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,69ae7c60736e7e3baa8dff46e1f3b13e60e3dbf981d06d18bef9dc44635a6f26,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 83.55.
tiswan_002632,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/test/closed_comedo/tiswan_002632.jpg,test,closed_comedo,usable,non_expert,subtype_classification,acne,1.0,4f964b98911568357e3d62188a6beab1ce2b2aa4eacc901a78ca6bef65fb827c,Cleaned fine-grained classification image. Class: Whiteheads. Blur score: 81.19.
dermnet_000001,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000001.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,d95c49f044328c21f1c88ce03682dc7eb24a48f883d11ca9254a7998a1ff0716,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 312.51.
dermnet_000002,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000002.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,7d4fe7c238cacb6e19687af137b666e48b4681d94271fbc3cd69eb5ad80af987,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 788.49.
dermnet_000003,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000003.jpg,train,closed_comedo,usable,dermatologist_expert,clinical_reference,acne,1.3,817dc2d7714a9120df69c2cd35a1f15d07e5c751dbc94bea0a6b66f386890ba0,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 147.15.
dermnet_000004,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000004.jpg,train,closed_comedo,usable,dermatologist_expert,clinical_reference,acne,1.3,1727a6ed82817cb8fa951903c1e1c3938fe2603c2cbd262120d232922a22ed5f,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 111.4.
dermnet_000005,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000005.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,dbbcf0d785e13c0f05a2a834fcd8db4eebaf7b2980fe533f7b0969020d9db454,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 980.91.
dermnet_000006,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000006.jpg,train,closed_comedo,usable,dermatologist_expert,clinical_reference,acne,1.3,5169c7c0ad61d1ab8639bb853d1296e8fcf1fe8720e56284028913bd476f9525,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 77.16.
dermnet_000007,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000007.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,1b18bf42af4101b877c40abaa518d6459a56d424c6c66610087907648cd7b1d1,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 196.94.
dermnet_000008,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000008.jpg,train,closed_comedo,borderline,dermatologist_expert,clinical_reference,acne,1.3,80601c6aff8a9971bf49b06e9c30cd1386c7447a69ae2daa807b64c2508eb40f,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 36.89.
dermnet_000009,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000009.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,769bd7cefdb979d8c46566843f9b9e50daf53a32ae08f5ebb1c387649969bda3,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 532.8.
dermnet_000010,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000010.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,c700edc6db5f64187cea9765bddb4339c594892fbb9df78757347404c43ebe09,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 2230.09.
dermnet_000011,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000011.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,72a39b2a4f778a92a7067968638720da008fd81818eaa9ea91b7b2987bca7ab9,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 1853.37.
dermnet_000012,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000012.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,65b44f20cbcf197ed84d47ac225c687961336aa2269bffea663def8284f7ee75,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 2045.99.
dermnet_000013,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000013.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,33d607b149e23c70a1859d3b97264edb44a9f53ef5a2b16507b8e6020c88272a,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 1654.93.
dermnet_000014,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000014.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,924ebf0ac37a26d0b02e5827b4afb28bd4b5bc090583e58657dfe2d0636c0c5c,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 1070.16.
dermnet_000015,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000015.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,e63f6cca337d04616495ff5635b4341ee9d9abc6cb02ef0525b5f3a3cf0a418b,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 296.26.
dermnet_000016,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000016.jpg,train,closed_comedo,usable,dermatologist_expert,clinical_reference,acne,1.3,db826a23b7facad10fabe7b4107561ca507c09047775ad02ca845b6234b3c17a,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 97.69.
dermnet_000017,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000017.jpg,train,closed_comedo,borderline,dermatologist_expert,clinical_reference,acne,1.3,14c26bf162b8a2e310043fa65192c218137a1376ab98892ec45fd45a17fd4891,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 44.53.
dermnet_000018,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000018.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,a5171074b1f7b17e104a5fc48d48c1a7717ae85e9d75b32fcb20d641c5b9f6c0,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 2436.41.
dermnet_000019,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000019.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,b2cd6eadf74656d085c64f513c8ed19684f0d20de534681a919060c58565eafd,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 2059.05.
dermnet_000020,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000020.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,202bf4434d0b9bb61c185a7ecf9604033f8f0ca8688555ea1d0c66764c514d77,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 846.56.
dermnet_000021,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000021.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,02a0f56ee764a2630507b28e0571bbd59d7436330f63db9733a6e456ec9c851a,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 956.06.
dermnet_000022,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000022.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,8000be908fc24e2ad11504a1c46fac3ae206f2b56e7fc0bc94c91886c84a2889,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 592.18.
dermnet_000023,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/closed_comedo/dermnet_000023.jpg,train,closed_comedo,sharp,dermatologist_expert,clinical_reference,acne,1.3,77f685852af9593a8b52a31e4bfb53a65771aaf543ebd1b43b99a60858772f6e,DermNet clean acne atlas image. Subtype: closed_comedo. Blur score: 840.36.
dermnet_000024,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000024.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,9bdf0f4694adb1b8691800ac288e42741338f868141c4ea9db16a2cd96aa304a,DermNet clean acne atlas image. Subtype: cystic. Blur score: 281.24.
dermnet_000025,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000025.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,c3ed07e3833126cc6a5dde9ba11958e250607712f6ef74553827ee0fb60220fd,DermNet clean acne atlas image. Subtype: cystic. Blur score: 915.53.
dermnet_000026,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000026.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,0fb4471fa58957cf6055ddf512717e2abf22daaf786ded346edeb051bcb97062,DermNet clean acne atlas image. Subtype: cystic. Blur score: 228.37.
dermnet_000027,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000027.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,212fea22a661b2cf99d0faeb70629efe8d8801efb9ee505a8392b47f29fd9ddc,DermNet clean acne atlas image. Subtype: cystic. Blur score: 862.82.
dermnet_000028,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000028.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,6a77b454fbc43b04508a9b3df030852cf45caadb381eaf6454e05a75a21208cc,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1312.54.
dermnet_000029,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000029.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,31dc7d4c7f693938c81eb671cd1619b6479ac6ba9841a1f5b4e1eb7f8a30e6e7,DermNet clean acne atlas image. Subtype: cystic. Blur score: 899.64.
dermnet_000030,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000030.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,c90d4aa51b9387bd28617153f58fe1e3026b1e4cb93130c2a29b985ee605c20a,DermNet clean acne atlas image. Subtype: cystic. Blur score: 245.41.
dermnet_000031,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000031.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,599c7b176e8c484e9ba1afb758a3cf67d295d93b3955c0d8f88cc9b9ab63847e,DermNet clean acne atlas image. Subtype: cystic. Blur score: 305.54.
dermnet_000032,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000032.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,587d8f52ccc744f7b3d0644b390ae01444ef22eef94f8c961ee8d1d89d673c82,DermNet clean acne atlas image. Subtype: cystic. Blur score: 161.32.
dermnet_000033,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000033.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,07b066fd2ea3fe67a33ed1a8f745e60aafd8a35c7d618f3c30e418d9b2004a98,DermNet clean acne atlas image. Subtype: cystic. Blur score: 829.22.
dermnet_000034,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000034.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,a81583c849c59f4c0ab2f55ec9c5d524067dc3b4264899cc970c6f789597be81,DermNet clean acne atlas image. Subtype: cystic. Blur score: 229.78.
dermnet_000035,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000035.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,59b7d00045df3c54b5b2c2fa49dd96cb28275968e3c0fbcac1f3c3ad949c2794,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1178.72.
dermnet_000036,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000036.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,737abe82976704f6446dd426c20ef3f9fb8305912cd65de07044d86c3f370edd,DermNet clean acne atlas image. Subtype: cystic. Blur score: 2316.85.
dermnet_000037,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000037.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,50d87208b682d4876be0c247155e1dcea419158553cb40f1b449a147c8b74768,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1096.36.
dermnet_000038,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000038.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,9e3b6bcbc2593d8929497621849de7223ab6e7a77b8a353a6375f82233cef02a,DermNet clean acne atlas image. Subtype: cystic. Blur score: 547.96.
dermnet_000039,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000039.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,f3b42bdc5ab9ba3ff98f2116af5d66fd784a915265ad9459d8dac1bb3968d3a7,DermNet clean acne atlas image. Subtype: cystic. Blur score: 406.55.
dermnet_000040,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000040.jpg,train,cystic,usable,dermatologist_expert,clinical_reference,acne,1.3,955d2305f67b9a4a39776b49b1113da2b61f68ee41cdbb25babb5fd30e110785,DermNet clean acne atlas image. Subtype: cystic. Blur score: 141.73.
dermnet_000041,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000041.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,72b70e6d7be39fbf32e51173995d8f907b71c8ef38ced0faa1f152e7756e9d7b,DermNet clean acne atlas image. Subtype: cystic. Blur score: 256.87.
dermnet_000042,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000042.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,4c8d6a1a5081dd01497b22a94740bf3d4acdceec9d5240f2f683da7d26b153be,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1003.58.
dermnet_000043,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000043.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,cf10bc239265928b6e142b883ab9b48c05ffe4a23a1e0deb92d2cdd02ad53696,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1459.23.
dermnet_000044,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000044.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,ead4661a116215f40329bc4a7a0b32d7e04b8d731c89b011fa3358c5b11f5beb,DermNet clean acne atlas image. Subtype: cystic. Blur score: 2554.66.
dermnet_000045,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000045.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,e1fd4fb5f7bd02b2d33496ee2fe61e09c573f2147c3af253a72d82ffb0fe7d17,DermNet clean acne atlas image. Subtype: cystic. Blur score: 898.67.
dermnet_000046,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000046.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,6884a6d089507fb5c890491f921f70daa4830b8367ebd9d82ee7770407ac9b13,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1465.01.
dermnet_000047,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000047.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,69c98380157ff8bbb54f30681e673dfd2b3648ad584284727026f030e2eb1bac,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1318.97.
dermnet_000048,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000048.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,b18d1b40e55ccef03e7d450824248635e80596ba4fdc5f2c37a89c5a2cf80f8b,DermNet clean acne atlas image. Subtype: cystic. Blur score: 2461.77.
dermnet_000049,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000049.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,789d88337be3f8409865ed5f2148e75471c79e00c90e5cb35bb28e497087ca8c,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1853.01.
dermnet_000050,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000050.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,21b957a8e9b18f74486a96328080204a1de8dc68c6927f3f7a99a4e0fead7a51,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1153.18.
dermnet_000051,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000051.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,4a9ae332ba2af62a6cd7bd42945db078a8a7af65f610fe944a7f70bdd965032e,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1434.38.
dermnet_000052,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000052.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,c13bb592f573589f1e8cddb349a84e336e5ce4ee5fc4f5729333b52af30c3c3e,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1470.62.
dermnet_000053,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000053.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,33a20f88f4a4057a47869e33b1b6f2ba6f8f9c8edac01d4ebc159296e95305ec,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1053.03.
dermnet_000054,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000054.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,7ab00a96c8094eb0139a10aee82ecb14af9bb8cbcfcbf1e76cda6cbecceb4a7f,DermNet clean acne atlas image. Subtype: cystic. Blur score: 1526.15.
dermnet_000055,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000055.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,e35901c1c3d255a3254c22d600c02fd4c81310c668349f7103b7363ea2714948,DermNet clean acne atlas image. Subtype: cystic. Blur score: 425.92.
dermnet_000056,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000056.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,25a44b80461404d4decedd5dd72b63e00446733a800bd93e62fefa054347c918,DermNet clean acne atlas image. Subtype: cystic. Blur score: 529.61.
dermnet_000057,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000057.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,09eed89d0a761071375679a13e2d0d62a111a43491000c203352f63a0aa28b24,DermNet clean acne atlas image. Subtype: cystic. Blur score: 363.65.
dermnet_000058,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000058.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,df4dbb2979642b1a6d0aafe2db1b1802c1ba956e5fef827d204e67c03f99285e,DermNet clean acne atlas image. Subtype: cystic. Blur score: 440.69.
dermnet_000059,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000059.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,48bcea410d0b4f912034729a12689673108fbafb143c9c98087ec8b645faa73c,DermNet clean acne atlas image. Subtype: cystic. Blur score: 279.23.
dermnet_000060,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000060.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,cda6e9cf885c4a5f878817942260330f0c05c9c062f40a685255a2ffbcf65388,DermNet clean acne atlas image. Subtype: cystic. Blur score: 777.46.
dermnet_000061,dermnet,dermnet_cleaned_v1,datasets/skin/acne/final/subtype_classification/train/cystic/dermnet_000061.jpg,train,cystic,sharp,dermatologist_expert,clinical_reference,acne,1.3,7884e03c044e64b09553a22e703ebfd0d0068531db23b8be330e271af1b6ed04,DermNet clean acne atlas image. Subtype: cystic. Blur score: 640.87.
